epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
82,2227018.2,1492.3298,384095.56,619.76086,2611151.8743601944,3225176.5,1795.8773193359375,604345.4375,777.3966064453125,3829521.476128472
83,2199809.2,1483.1888,383819.66,619.53925,2583678.921792613,3329990.75,1824.8265380859375,626863.4375,791.7470703125,3956855.1811342593
84,2207186.2,1485.6661,386052.78,621.3373,2593264.6226963787,3366439.75,1834.7861328125,675711.6875,822.0167846679688,4042152.253761574
85,2223193.2,1491.0475,383183.1,619.02203,2606411.5648213048,3479865.75,1865.43994140625,583757.9375,764.0406494140625,4063623.166377315
86,2228512.5,1492.8193,382600.38,618.55255,2611115.7579710446,3256522.75,1804.583740234375,584059.0625,764.2374267578125,3840581.9020543983
87,2195704.8,1481.7662,380589.38,616.91547,2576216.5459807995,3195941.25,1787.719482421875,643401.3125,802.1231689453125,3839342.632378472
88,2173239.2,1474.2026,381198.34,617.4205,2554481.5217421358,3375377.5,1837.2203369140625,576602.625,759.3434448242188,3951980.766782407
89,2191802.0,1480.4816,388339.78,623.1747,2580171.768898377,3389830.5,1841.1494140625,579108.5625,760.9920654296875,3968939.881655093
90,2188723.2,1479.4385,377775.75,614.6348,2566513.554268532,3297054.0,1815.779052734375,589282.5625,767.6477661132812,3886336.370515046
91,2166501.5,1471.8492,377715.6,614.5844,2544054.4159395173,3491910.75,1868.665283203125,579410.5,761.1900634765625,4071320.343315972
92,2174588.8,1474.6578,378819.5,615.4829,2553435.6377719976,3331039.5,1825.113525390625,611305.8125,781.8605346679688,3942345.364438657
93,2175232.2,1474.853,381079.53,617.3199,2556275.384111603,3338993.25,1827.2913818359375,622798.25,789.175537109375,3961791.981626157
94,2207448.0,1485.7557,376296.12,613.43555,2583774.742007253,3714955.75,1927.4219970703125,585519.4375,765.1924438476562,4300475.580439814
95,2181763.8,1477.0852,377715.94,614.59247,2559503.5588797936,3558462.5,1886.38818359375,603419.5625,776.8006591796875,4161881.6359953703
96,2180085.5,1476.4678,380068.8,616.50195,2560033.095230555,3270497.25,1808.4515380859375,606972.5,779.08447265625,3877468.3663194445
97,2194939.2,1481.5422,378116.53,614.9128,2573085.4191096094,3310071.75,1819.3604736328125,585416.4375,765.1250610351562,3895488.8110532407
98,2199006.0,1482.907,376516.1,613.6137,2575532.727508745,3225745.25,1796.035888671875,633431.3125,795.8839721679688,3859175.9794560187
99,2179541.5,1476.3403,376599.66,613.6833,2556189.3288761284,3213601.5,1792.652099609375,611698.25,782.1112670898438,3825299.785300926
